alpha,gamma,max_iter,acc_pre,acc_pre_sc,acc_post,acc_post_sc,iters_pre,iters_post,J_image,J_min,J_max
0.500,0.500,10,0.114,0.102,0.989,0.989,3,5,J_a0p500_g0p500_m10_i1.png,-0.059,0.059
